ID,chr,start,end,logLik,AIC,BIC,deviance,nobs,df_Temp,df_Salinity,df_Temp.Salinity,df_Residuals,sumsq_Temp,sumsq_Salinity,sumsq_Temp.Salinity,sumsq_Residuals,meansq_Temp,meansq_Salinity,meansq_Temp.Salinity,meansq_Residuals,statistic_Temp,statistic_Salinity,statistic_Temp.Salinity,statistic_Residuals,p.value_Temp,p.value_Salinity,p.value_Temp.Salinity,p.value_Residuals,sig_effect
NC_027305.1:32919291-32919314,NC_027305.1,32919291,32919314,5.61975507011351,-1.23951014022701,1.58523664708067,0.320617834436727,13,1,1,1,9,0.0017860216564158,0.00354880341235538,0.1121752424455,0.320617834436727,0.0017860216564158,0.00354880341235538,0.1121752424455,0.035624203826303,0.0501350616879499,0.0996177607128762,3.14884910810768,NA,0.827828580558178,0.759484951007777,0.109724803006821,NA,none
NC_027305.1:34215426-34215695,NC_027305.1,34215426,34215695,-1.88308055693473,13.7661611138695,17.3064121193805,1.12890771605651,15,1,1,1,11,0.0745427008027225,0.0384377127562085,0.00325815221554642,1.12890771605651,0.0745427008027225,0.0384377127562085,0.00325815221554642,0.102627974186956,0.726339006428494,0.374534458667061,0.031747213577568,NA,0.412243737767262,0.552982229840079,0.861822575223823,NA,none
NC_027305.1:36138994-36139017,NC_027305.1,36138994,36139017,4.06752985655635,1.8649402868873,5.40519129239835,0.510602346038839,15,1,1,1,11,0.0964195304608897,0.029199660121867,0.0395626761054206,0.510602346038839,0.0964195304608897,0.029199660121867,0.0395626761054206,0.0464183950944399,2.07718363085843,0.629053634070269,0.852305988281776,NA,0.177371205798407,0.444473656924983,0.375707451926351,NA,none
NC_027305.1:36174535-36174579,NC_027305.1,36174535,36174579,-3.26847938561212,16.5369587712242,20.3999023824232,1.40955151458612,16,1,1,1,12,0.0907564818168571,0.000339415325283965,0.138545959455819,1.40955151458612,0.0907564818168571,0.000339415325283965,0.138545959455819,0.11746262621551,0.772641347643168,0.00288956016240635,1.17948971446992,NA,0.39666144891771,0.958015208796617,0.298795104428538,NA,none
NC_027305.1:37881122-37881146,NC_027305.1,37881122,37881146,7.39167083869129,-4.78334167738257,-1.24309067187152,0.327789718891167,15,1,1,1,11,0.0041530109881789,0.00808477695954598,0.0960441320534516,0.327789718891167,0.0041530109881789,0.00808477695954598,0.0960441320534516,0.0297990653537425,0.139367155945289,0.271309749603626,3.2230585393642,NA,0.716005448521676,0.612778607262556,0.100099591288075,NA,none
NC_027305.1:38716456-38716478,NC_027305.1,38716456,38716478,12.1548541745444,-14.3097083490888,-11.4849615617812,0.117313519493821,13,1,1,1,9,0.0191699175965581,0.000701487285278956,0.000613801374619087,0.117313519493821,0.0191699175965581,0.000701487285278956,0.000613801374619087,0.0130348354993135,1.4706681643637,0.0538163512163926,0.0470893073143436,NA,0.25611072261422,0.821739705923011,0.833047144908415,NA,none
NC_027305.1:39095559-39095582,NC_027305.1,39095559,39095582,-0.154358237440099,10.3087164748802,13.8489674803912,0.896510057849721,15,1,1,1,11,0.00325213695175957,0.0347946812914468,0.0265186259761751,0.896510057849721,0.00325213695175957,0.0347946812914468,0.0265186259761751,0.0815009143499746,0.0399030732071853,0.426923815137022,0.325378263393475,NA,0.845315056502561,0.526924004732587,0.579858198892484,NA,none
NC_027305.1:39112837-39112864,NC_027305.1,39112837,39112864,2.32257020770752,5.35485958458496,8.55014623266125,0.588242806112592,14,1,1,1,10,0.0187179750972583,0.0111546556149489,0.0166433329748061,0.588242806112592,0.0187179750972583,0.0111546556149489,0.0166433329748061,0.0588242806112592,0.318201513095523,0.189626723846647,0.282933047405947,NA,0.585118853909575,0.672476467307781,0.606399495973181,NA,none
NC_027305.1:39868025-39868058,NC_027305.1,39868025,39868058,-0.269052355269435,10.5381047105389,13.7333913586152,0.851816896005339,14,1,1,1,10,0.00063457851289739,0.048012431770502,0.0373300086621713,0.851816896005339,0.00063457851289739,0.048012431770502,0.0373300086621713,0.0851816896005339,0.00744970563360853,0.56364732838313,0.438239824042388,NA,0.932922410687565,0.470091816596013,0.522935191438862,NA,none
NC_027305.1:40234433-40234486,NC_027305.1,40234433,40234486,-4.00943224949,18.01886449898,21.2141511470563,1.4534736305959,14,1,1,1,10,0.0307535496966479,0.205588520338288,0.116058185037152,1.4534736305959,0.0307535496966479,0.205588520338288,0.116058185037152,0.14534736305959,0.211586567855651,1.41446336562708,0.798488411444863,NA,0.655365543357471,0.261789517470073,0.392543244001012,NA,none
NC_027305.1:41521255-41521285,NC_027305.1,41521255,41521285,5.02963499838048,-0.0592699967609533,3.13601665131534,0.399580903544632,14,1,1,1,10,0.00997766724564146,0.000182019171960249,0.090944277863059,0.399580903544632,0.00997766724564146,0.000182019171960249,0.090944277863059,0.0399580903544632,0.249703305566678,0.00455525202394758,2.27599159660293,NA,0.628095252948163,0.947519946691776,0.16231811552921,NA,none
NC_027305.1:4365479-4365494,NC_027305.1,4365479,4365494,6.5837060693606,-3.16741213872121,-0.342665351413524,0.276427813131045,13,1,1,1,9,0.0182312228087266,0.13698298038207,0.0286864199371311,0.276427813131045,0.0182312228087266,0.13698298038207,0.0286864199371311,0.030714201459005,0.593576324393792,4.45992322362359,0.933979025156151,NA,0.460784267756879,0.0638772821181838,0.359080922924397,NA,none
NC_027305.1:45440451-45440460,NC_027305.1,45440451,45440460,4.83084027248471,0.338319455030577,3.16306624233826,0.361991732898288,13,1,1,1,9,1.23842170051966e-06,0.0024294930045722,0.0223034070578165,0.361991732898288,1.23842170051966e-06,0.0024294930045722,0.0223034070578165,0.0402213036553654,3.07901929567233e-05,0.060403139226645,0.554517259035717,NA,0.995693697613228,0.811372961006482,0.475471867692765,NA,none
NC_027305.1:46511852-46511875,NC_027305.1,46511852,46511875,13.6320635952428,-17.2641271904855,-13.4011835792866,0.170452895428626,16,1,1,1,12,0.0756925719120492,0.00627148503522257,1.10433339704776e-05,0.170452895428626,0.0756925719120492,0.00627148503522257,1.10433339704776e-05,0.0142044079523855,5.32880864628626,0.441516820429628,0.000777458237435578,NA,0.0395892571594265,0.518956092341373,0.978213863429401,NA,Temp
NC_027305.1:52937789-52937807,NC_027305.1,52937789,52937807,4.84890516069732,0.302189678605359,4.16513328980427,0.510991926019377,16,1,1,1,12,0.00482431319305836,0.000412042443885741,0.0079265050316086,0.510991926019377,0.00482431319305836,0.000412042443885741,0.0079265050316086,0.0425826605016147,0.113292902233655,0.0096762963852415,0.186143959495157,NA,0.742239069678043,0.923263995807217,0.673794994098844,NA,none
NC_027305.1:5444122-5444137,NC_027305.1,5444122,5444137,8.06401052389442,-6.12802104778884,-2.26507743658993,0.341881990098829,16,1,1,1,12,0.0574514176477143,0.051174053604437,0.0978370436616945,0.341881990098829,0.0574514176477143,0.051174053604437,0.0978370436616945,0.0284901658415691,2.01653503764056,1.79620062196236,3.43406367677031,NA,0.181049324788948,0.204996768047941,0.0886037959345461,NA,none
NC_027305.1:55943608-55943742,NC_027305.1,55943608,55943742,1.85002146414781,6.29995707170438,9.12470385901207,0.572612305637387,13,1,1,1,9,0.00718151971696111,0.0563423522974683,0.0050105402370748,0.572612305637387,0.00718151971696111,0.0563423522974683,0.0050105402370748,0.0636235895152652,0.112875110814646,0.885557585271893,0.0787528694191739,NA,0.744594251094463,0.371254356544897,0.785338863833332,NA,none
NC_027305.1:57474273-57474283,NC_027305.1,57474273,57474283,4.71014034284991,0.579719314300171,3.77500596237646,0.418241221227656,14,1,1,1,10,0.0380243663941726,0.0924433841099354,0.0136423308525198,0.418241221227656,0.0380243663941726,0.0924433841099354,0.0136423308525198,0.0418241221227656,0.909149181483363,2.21028869030623,0.326183316232572,NA,0.362819429329018,0.167926817604819,0.580522866391198,NA,none
NC_027305.1:66254286-66254362,NC_027305.1,66254286,66254362,11.7592005859327,-13.5184011718655,-10.3231145237892,0.152787756239257,14,1,1,1,10,0.00613372674774037,0.106777040828243,0.0268523674107513,0.152787756239257,0.00613372674774037,0.106777040828243,0.0268523674107513,0.0152787756239257,0.401454075818438,6.98858622290623,1.75749471500203,NA,0.540559432982908,0.0245818885937921,0.214423191500728,NA,Sal
NC_027305.1:68085135-68085172,NC_027305.1,68085135,68085172,18.5554391148603,-27.1108782297205,-23.2479346185216,0.092114930822174,16,1,1,1,12,0.0066499730395024,0.0271723212574475,0.0142530643070328,0.092114930822174,0.0066499730395024,0.0271723212574475,0.0142530643070328,0.00767624423518116,0.866305557218303,3.53979373570652,1.8567757708528,NA,0.370327033575424,0.0843884697000721,0.198023144637362,NA,none
NC_027305.1:69273223-69273249,NC_027305.1,69273223,69273249,6.59583363744531,-3.19166727489062,0.671276336308281,0.410751221249684,16,1,1,1,12,0.0273822623593147,0.00575368465414126,0.0510690248243271,0.410751221249684,0.0273822623593147,0.00575368465414126,0.0510690248243271,0.0342292684374737,0.799966333178685,0.168092539419926,1.49196950900702,NA,0.388690647005586,0.68903734286008,0.24536546114706,NA,none
NC_027305.1:74925735-74925753,NC_027305.1,74925735,74925753,2.33470937012608,5.33058125974785,8.8708322652589,0.643314572566273,15,1,1,1,11,0.0717651763216914,0.00919274518677198,0.000252117872307169,0.643314572566273,0.0717651763216914,0.00919274518677198,0.000252117872307169,0.0584831429605703,1.22710874773054,0.157186237288406,0.00431094943849288,NA,0.291604385618709,0.699343307004542,0.948828352020638,NA,none
NC_027305.1:75578356-75578376,NC_027305.1,75578356,75578376,5.95698918308712,-1.91397836617424,1.28130828190205,0.350001376544958,14,1,1,1,10,0.110106295388284,0.0024837978638306,0.0897665834134461,0.350001376544958,0.110106295388284,0.0024837978638306,0.0897665834134461,0.0350001376544958,3.14588178124326,0.0709653741465088,2.56474943897587,NA,0.106517388524165,0.795348625133672,0.14035252892682,NA,none
NC_027305.1:85334656-85334677,NC_027305.1,85334656,85334677,4.59734854719009,0.805302905619826,4.00058955369612,0.425034976853981,14,1,1,1,10,0.00149849861683081,0.0202596558491121,0.0443678845911032,0.425034976853981,0.00149849861683081,0.0202596558491121,0.0443678845911032,0.0425034976853981,0.0352558894781408,0.47665855641034,1.04386431722643,NA,0.854815746471544,0.505647550467022,0.331005196173945,NA,none
NC_027305.1:85886705-85886790,NC_027305.1,85886705,85886790,29.6438242860639,-49.2876485721278,-45.4247049609289,0.0230344034165832,16,1,1,1,12,0.01133828597913,0.000665081067122063,0.00428776908802806,0.0230344034165832,0.01133828597913,0.000665081067122063,0.00428776908802806,0.0019195336180486,5.90679208351478,0.34648055176975,2.23375566216288,NA,0.0317099605587216,0.567027024643219,0.160849898528943,NA,Temp
NC_027305.1:9641741-9641908,NC_027305.1,9641741,9641908,5.95109347668859,-1.90218695337719,0.922559833930496,0.304683863964764,13,1,1,1,9,0.0814503336541456,0.00322204198389219,0.0141738042350269,0.304683863964764,0.0814503336541456,0.00322204198389219,0.0141738042350269,0.0338537626627516,2.4059462596683,0.0951752990056055,0.418677367600913,NA,0.155288749816576,0.764719509513495,0.533751094763602,NA,none
NC_027306.1:11914200-11914212,NC_027306.1,11914200,11914212,3.19110253602557,3.61779492794886,6.44254171525654,0.465861657782008,13,1,1,1,9,0.00533434681414038,0.00016649033338757,0.0245501888795777,0.465861657782008,0.00533434681414038,0.00016649033338757,0.0245501888795777,0.0517624064202231,0.103054459463003,0.00321643340991434,0.474286080911149,NA,0.755523687095859,0.956012479338936,0.508384045276226,NA,none
NC_027306.1:1359662-1359738,NC_027306.1,1359662,1359738,3.63895706956607,2.72208586086786,5.91737250894415,0.487399703202215,14,1,1,1,10,0.0515783788523271,0.0103416708418573,0.000535504025977954,0.487399703202215,0.0515783788523271,0.0103416708418573,0.000535504025977954,0.0487399703202215,1.05823574601005,0.212180491163875,0.0109869583928692,NA,0.327857123540709,0.654918169818891,0.918592292038344,NA,none
NC_027306.1:13920063-13920077,NC_027306.1,13920063,13920077,7.0067357424933,-4.01347148498661,-1.18872469767893,0.259010402512876,13,1,1,1,9,0.0986196254086436,0.00103601031419507,0.019928643016215,0.259010402512876,0.0986196254086436,0.00103601031419507,0.019928643016215,0.0287789336125418,3.42679915581255,0.0359989125428741,0.692473296075506,NA,0.0971711880573693,0.853727923387749,0.426852394982296,NA,none
NC_027306.1:14321190-14321206,NC_027306.1,14321190,14321206,5.93017860681174,-1.86035721362348,1.33492943445281,0.351344481089603,14,1,1,1,10,0.0969707193135741,0.021940741199587,0.0531283427288413,0.351344481089603,0.0969707193135741,0.021940741199587,0.0531283427288413,0.0351344481089603,2.75998982573583,0.624479460486857,1.51214393816796,NA,0.127631769440701,0.447721844129792,0.246958471617787,NA,none
NC_027306.1:24768129-24768400,NC_027306.1,24768129,24768400,8.34331544299587,-6.68663088599174,-3.14637988048069,0.288728371348251,15,1,1,1,11,0.0294991424212861,0.0415384866416193,0.000247914201524004,0.288728371348251,0.0294991424212861,0.0415384866416193,0.000247914201524004,0.0262480337589319,1.12386103630516,1.58253707775289,0.00944505801085543,NA,0.311811484366679,0.234443963591323,0.924327094677125,NA,none
NC_027306.1:25622386-25622405,NC_027306.1,25622386,25622405,4.27135826197771,1.45728347604459,4.65257012412088,0.445297013131326,14,1,1,1,10,0.0315901683218294,0.0249331436272982,0.000573153751654696,0.445297013131326,0.0315901683218294,0.0249331436272982,0.000573153751654696,0.0445297013131326,0.709417925345771,0.559921645374814,0.0128712687207193,NA,0.419324994866529,0.471523797974911,0.911917870585993,NA,none
NC_027306.1:25763560-25763575,NC_027306.1,25763560,25763575,9.7938090915141,-9.58761818302821,-5.7246745718293,0.275404464842681,16,1,1,1,12,0.0104538959790286,0.00715373819661397,0.0160235439353537,0.275404464842681,0.0104538959790286,0.00715373819661397,0.0160235439353537,0.0229503720702234,0.455500065403811,0.311704671921004,0.69818231644894,NA,0.512528782119701,0.586902218530693,0.419721350737334,NA,none
NC_027306.1:34130376-34130405,NC_027306.1,34130376,34130405,9.889120873267,-9.77824174653399,-6.5829550984577,0.199577770785284,14,1,1,1,10,0.00148694800377667,0.0525586673030948,0.0577283490550837,0.199577770785284,0.00148694800377667,0.0525586673030948,0.0577283490550837,0.0199577770785284,0.0745046904735899,2.63349305367481,2.89252399342565,NA,0.790441339688442,0.135696009750093,0.11982645972299,NA,none
NC_027306.1:35269400-35269423,NC_027306.1,35269400,35269423,2.9824157758021,4.03516844839581,6.85991523570349,0.481061140741809,13,1,1,1,9,0.000423414079841207,0.068333908469714,0.0539548561253382,0.481061140741809,0.000423414079841207,0.068333908469714,0.0539548561253382,0.053451237860201,0.00792150185461793,1.27843453594915,1.00942201313381,NA,0.931028763303182,0.287419974008485,0.341287644586293,NA,none
NC_027306.1:35490604-35490652,NC_027306.1,35490604,35490652,-2.34880773198829,14.6976154639766,18.2378664694876,1.20123176234724,15,1,1,1,11,0.0029306880321198,0.075634172782241,4.75975731078186e-06,1.20123176234724,0.0029306880321198,0.075634172782241,4.75975731078186e-06,0.109202887486113,0.0268370928606855,0.692602315958535,4.35863686423782e-05,NA,0.872843818947748,0.422980488529805,0.994850618144226,NA,none
NC_027306.1:39218231-39218280,NC_027306.1,39218231,39218280,-0.113062468339245,10.2261249366785,13.4214115847548,0.833044717650274,14,1,1,1,10,0.00274938881358018,0.00168836199298193,0.0321643542704305,0.833044717650274,0.00274938881358018,0.00168836199298193,0.0321643542704305,0.0833044717650274,0.0330040963627407,0.020267363290463,0.386105974732723,NA,0.859471104720828,0.889620383128668,0.54825555229041,NA,none
NC_027306.1:39274491-39274513,NC_027306.1,39274491,39274513,7.5189661064677,-5.0379322129354,-1.8426455648591,0.280002218675346,14,1,1,1,10,0.0634938137431031,0.0144446033424672,0.000199949565200052,0.280002218675346,0.0634938137431031,0.0144446033424672,0.000199949565200052,0.0280002218675346,2.26761823686555,0.515874603094317,0.00714099931586211,NA,0.16301923030774,0.489047537697878,0.934323208501654,NA,none
NC_027306.1:45844116-45844352,NC_027306.1,45844116,45844352,9.61682096947977,-9.23364193895953,-5.37069832776063,0.281565277860039,16,1,1,1,12,0.0125064854420826,0.00390106053896514,0.0212300357952382,0.281565277860039,0.0125064854420826,0.00390106053896514,0.0212300357952382,0.0234637731550033,0.533012544890538,0.166258875467064,0.90480059004113,NA,0.479353720946009,0.690638935967743,0.360264043821065,NA,none
NC_027306.1:45988627-45988669,NC_027306.1,45988627,45988669,3.60087144172044,2.79825711655912,5.22279036549912,0.38553794627422,12,1,1,1,8,0.0177848835760606,0.170937814322864,0.132741701621502,0.38553794627422,0.0177848835760606,0.170937814322864,0.132741701621502,0.0481922432842775,0.369040375878556,3.54699849339928,2.75442047464946,NA,0.560371675418489,0.0964077767556332,0.135567919578424,NA,none
NC_027306.1:4753866-4753898,NC_027306.1,4753866,4753898,6.93333313089489,-3.86666626178977,-1.04191947448209,0.261951909270871,13,1,1,1,9,0.0127599651386341,0.13607336663377,4.18188475919722e-05,0.261951909270871,0.0127599651386341,0.13607336663377,4.18188475919722e-05,0.0291057676967635,0.43839988251033,4.67513408515597,0.00143678902503652,NA,0.524485600998904,0.0588557353292455,0.970590898331186,NA,none
NC_027306.1:53534725-53534790,NC_027306.1,53534725,53534790,5.26463807539573,-0.529276150791457,1.89525709814854,0.292172734281927,12,1,1,1,8,0.0728477773529723,0.00122125240482412,0.113422369386065,0.292172734281927,0.0728477773529723,0.00122125240482412,0.113422369386065,0.0365215917852409,1.99464957007738,0.0334391888504063,3.10562502458891,NA,0.195552517341839,0.859454100581096,0.11604343940175,NA,none
NC_027306.1:55763643-55763648,NC_027306.1,55763643,55763648,2.62320904284836,4.75358191430327,7.57832870161096,0.508394107038768,13,1,1,1,9,0.0111290029360326,0.0426876210232218,0.00420927949070787,0.508394107038768,0.0111290029360326,0.0426876210232218,0.00420927949070787,0.0564882341154187,0.197014530730301,0.755690484783097,0.074516039607599,NA,0.667621104354073,0.407265775302509,0.791031744112813,NA,none
NC_027306.1:56954221-56954271,NC_027306.1,56954221,56954271,6.41749403370036,-2.83498806740072,0.360298580675577,0.327717081652381,14,1,1,1,10,0.000414329497198768,0.0581573579974447,0.104489126679454,0.327717081652381,0.000414329497198768,0.0581573579974447,0.104489126679454,0.0327717081652381,0.0126429020760736,1.77462089263732,3.18839427449462,NA,0.912699114554952,0.212373151900227,0.10447063976199,NA,none
NC_027306.1:9611346-9611373,NC_027306.1,9611346,9611373,5.91197310354868,-1.82394620709736,1.00080058021032,0.306523138875663,13,1,1,1,9,0.0147795871016684,0.020031252256129,0.00224257799201787,0.306523138875663,0.0147795871016684,0.020031252256129,0.00224257799201787,0.0340581265417403,0.43395185238845,0.588148976179869,0.0658456063127681,NA,0.526548329562437,0.462777882303712,0.80325406911935,NA,none
NC_027307.1:10515527-10515548,NC_027307.1,10515527,10515548,4.05402457710915,1.8919508457817,5.43220185129275,0.511522618008132,15,1,1,1,11,0.00464671503662119,0.0150955921250825,0.0126753274593356,0.511522618008132,0.00464671503662119,0.0150955921250825,0.0126753274593356,0.0465020561825575,0.0999249370474962,0.32462203533152,0.272575634281092,NA,0.75783692995306,0.580292600191769,0.611960947763738,NA,none
NC_027307.1:127179-127200,NC_027307.1,127179,127200,10.193144734925,-10.38628946985,-6.52334585865107,0.261994586922613,16,1,1,1,12,0.0109818868800141,0.0516777442687121,0.0136239248914048,0.261994586922613,0.0109818868800141,0.0516777442687121,0.0136239248914048,0.0218328822435511,0.502997577576269,2.36696848781734,0.624009452321805,NA,0.491736277554204,0.149869236802969,0.444891096586423,NA,none
NC_027307.1:17061731-17061994,NC_027307.1,17061731,17061994,47.8394192555649,-85.6788385111299,-81.815894899931,0.00236916963284635,16,1,1,1,12,0.00127665447323687,6.17857565876809e-05,0.00060007681774404,0.00236916963284635,0.00127665447323687,6.17857565876809e-05,0.00060007681774404,0.000197430802737196,6.4663388667687,0.312948920487981,3.03942854622748,NA,0.0258003833326192,0.586166108601138,0.106803243354568,NA,Temp
NC_027307.1:19198530-19198589,NC_027307.1,19198530,19198589,14.2912130380241,-18.5824260760483,-14.7194824648494,0.15697166401207,16,1,1,1,12,0.0210125638127812,0.00426255431216907,0.0200200406583548,0.15697166401207,0.0210125638127812,0.00426255431216907,0.0200200406583548,0.0130809720010058,1.60634575253013,0.325859141953772,1.53047041586936,NA,0.229049259379182,0.578641059608333,0.239704792786706,NA,none
NC_027307.1:2380950-2380970,NC_027307.1,2380950,2380970,5.36043999444466,-0.720879988889315,2.47440665918698,0.381136813082361,14,1,1,1,10,0.0869615466871769,0.0207744577245232,0.00258752645569835,0.381136813082361,0.0869615466871769,0.0207744577245232,0.00258752645569835,0.0381136813082361,2.2816359822053,0.54506563027891,0.0678897017260624,NA,0.161847709472485,0.477309700310171,0.799721293456714,NA,none
NC_027307.1:25998786-25998918,NC_027307.1,25998786,25998918,4.21569016171413,1.56861967657174,4.76390632464803,0.448852394312285,14,1,1,1,10,0.00593147145612675,0.000406931589042957,0.0743735864353928,0.448852394312285,0.00593147145612675,0.000406931589042957,0.0743735864353928,0.0448852394312285,0.132147483923189,0.00906604474431829,1.65697203307438,NA,0.7237831464474,0.926024425873049,0.227007657249948,NA,none
NC_027307.1:2904961-2905018,NC_027307.1,2904961,2905018,-1.09643998175482,12.1928799635097,15.3881666115859,0.958691971125257,14,1,1,1,10,0.154945781548663,0.00767092942327059,0.049843743180437,0.958691971125257,0.154945781548663,0.00767092942327059,0.049843743180437,0.0958691971125257,1.61622070712448,0.0800145370391169,0.519914056669666,NA,0.232393128736281,0.783046589594254,0.487393042797749,NA,none
NC_027307.1:3608519-3608529,NC_027307.1,3608519,3608529,5.04275989118362,-0.0855197823672462,2.33901346657276,0.303179451840439,12,1,1,1,8,0.00706135820867563,0.0739893933284947,0.00263486952308755,0.303179451840439,0.00706135820867563,0.0739893933284947,0.00263486952308755,0.0378974314800549,0.186328147658027,1.9523590501756,0.0695263351679721,NA,0.677387696755501,0.199868788046254,0.798692421907094,NA,none
NC_027307.1:381987-382077,NC_027307.1,381987,382077,11.9046547082988,-13.8093094165976,-10.2690584110865,0.179583650564935,15,1,1,1,11,0.000379461346772105,0.028726960342091,0.0832715477831872,0.179583650564935,0.000379461346772105,0.028726960342091,0.0832715477831872,0.0163257864149941,0.0232430669571664,1.75960652748142,5.10061479836023,NA,0.881587149521533,0.211554420444706,0.0452145321364442,NA,TempxSal
NC_027307.1:5057734-5057748,NC_027307.1,5057734,5057748,5.74799825235134,-1.49599650470269,1.32875028260499,0.314354127997931,13,1,1,1,9,0.0164147369409519,0.055477767804941,0.0150738075510074,0.314354127997931,0.0164147369409519,0.055477767804941,0.0150738075510074,0.0349282364442146,0.469956076000818,1.5883357836731,0.431565091328972,NA,0.510277742179062,0.239258696685179,0.527661538030871,NA,none
NC_027307.1:7789397-7789425,NC_027307.1,7789397,7789425,10.4118967878091,-10.8237935756183,-6.96084996441938,0.254927664511984,16,1,1,1,12,0.0304030308832836,0.076424192447743,0.00203711347014487,0.254927664511984,0.0304030308832836,0.076424192447743,0.00203711347014487,0.0212439720426654,1.43113683364973,3.59745307018181,0.0958913646682282,NA,0.254681373663558,0.0821928035321003,0.762128368739795,NA,none
NC_027308.1:102818830-102818867,NC_027308.1,102818830,102818867,9.08666535074933,-8.17333070149866,-5.34858391419097,0.18808219120168,13,1,1,1,9,0.0638461894071007,0.0148692172189868,0.0380243763739044,0.18808219120168,0.0638461894071007,0.0148692172189868,0.0380243763739044,0.0208980212446312,3.05513084993649,0.711513164089966,1.81952041912452,NA,0.114422332637536,0.420794902667965,0.210327278337017,NA,none
NC_027308.1:103037505-103037569,NC_027308.1,103037505,103037569,-5.43455940707236,20.8691188141447,24.064405462221,1.78166067489393,14,1,1,1,10,0.299926358588103,0.0889803983858149,0.00011915997051706,1.78166067489393,0.299926358588103,0.0889803983858149,0.00011915997051706,0.178166067489393,1.68340898362118,0.499423934308434,0.000668814057559831,NA,0.223603727964507,0.495890001807695,0.979876661492034,NA,none
NC_027308.1:106006157-106006179,NC_027308.1,106006157,106006179,9.43740881192762,-8.87481762385524,-5.67953097577895,0.212881204195702,14,1,1,1,10,0.0687680273790468,0.0458647552428002,0.0211525963455399,0.212881204195702,0.0687680273790468,0.0458647552428002,0.0211525963455399,0.0212881204195702,3.23034753767309,2.15447650327254,0.993633816825571,NA,0.102499181377032,0.172890923186715,0.342364342377396,NA,none
NC_027308.1:110768887-110768905,NC_027308.1,110768887,110768905,6.5671719762903,-3.1343439525806,0.728599658618304,0.412225462100054,16,1,1,1,12,0.013260585082102,0.0147372003067731,0.0147884404743778,0.412225462100054,0.013260585082102,0.0147372003067731,0.0147884404743778,0.0343521218416712,0.386019388939641,0.429004076507903,0.430495692305053,NA,0.546020863223524,0.524834875746192,0.524127590609116,NA,none
NC_027308.1:111720004-111720235,NC_027308.1,111720004,111720235,-3.83324484064187,17.6664896812837,20.4912364685914,1.37273111020964,13,1,1,1,9,0.019289396803258,0.0911702278198698,0.0758092401601238,1.37273111020964,0.019289396803258,0.0911702278198698,0.0758092401601238,0.152525678912182,0.126466552654153,0.597736908762503,0.497026079154656,NA,0.730316798993228,0.459265934026472,0.498647261563339,NA,none
NC_027308.1:11702434-11702456,NC_027308.1,11702434,11702456,7.92307806341845,-5.8461561268369,-2.65086947876061,0.264295355180744,14,1,1,1,10,0.0157702560849263,0.0514540597004271,0.00584333122722621,0.264295355180744,0.0157702560849263,0.0514540597004271,0.00584333122722621,0.0264295355180744,0.596690625688125,1.94683934816937,0.221090954217872,NA,0.457711394594288,0.193138588975254,0.648296929445866,NA,none
NC_027308.1:11856227-11856254,NC_027308.1,11856227,11856254,8.75310675423233,-7.50621350846466,-4.68146672115698,0.197985889240115,13,1,1,1,9,0.00381210665017145,0.416471875075239,0.0104459595838171,0.197985889240115,0.00381210665017145,0.416471875075239,0.0104459595838171,0.0219984321377905,0.17328992476799,18.9318889849333,0.474850185612648,NA,0.686956045863473,0.00184734385228174,0.508138293486346,NA,Sal
NC_027308.1:14014942-14014958,NC_027308.1,14014942,14014958,2.60699540208724,4.78600919582552,7.98129584390181,0.564820300081716,14,1,1,1,10,0.00588258991850811,0.0100990631113519,0.0421277308374145,0.564820300081716,0.00588258991850811,0.0100990631113519,0.0421277308374145,0.0564820300081716,0.104149760864775,0.178801348143662,0.74586077786722,NA,0.753551840359792,0.68135425367816,0.408026764917848,NA,none
NC_027308.1:17090706-17090869,NC_027308.1,17090706,17090869,8.3456357451378,-6.6912714902756,-3.49598484219931,0.248813063200342,14,1,1,1,10,0.0208116704195884,0.0187912587314557,0.204292985181505,0.248813063200342,0.0208116704195884,0.0187912587314557,0.204292985181505,0.0248813063200342,0.836438013016666,0.755236018951509,8.21070174346149,NA,0.381940768433527,0.405198637497613,0.016799746207622,NA,TempxSal
NC_027308.1:18657063-18657092,NC_027308.1,18657063,18657092,8.96363367695841,-7.92726735391681,-5.10252056660913,0.191676106907817,13,1,1,1,9,0.00606864209972711,0.0149788582685878,0.0728599423806088,0.191676106907817,0.00606864209972711,0.0149788582685878,0.0728599423806088,0.0212973452119797,0.284948290001588,0.70332044297062,3.4210809683277,NA,0.60640681372184,0.423384060566983,0.0974103996066313,NA,none
NC_027308.1:18675332-18675421,NC_027308.1,18675332,18675421,-3.05932582592456,16.1186516518491,19.3139382999254,1.26899698109614,14,1,1,1,10,0.141765775448816,0.0166570176358286,0.186650418735488,1.26899698109614,0.141765775448816,0.0166570176358286,0.186650418735488,0.126899698109614,1.1171482482674,0.131261286543334,1.47084998243466,NA,0.315398057599378,0.724667340941965,0.253083431010556,NA,none
NC_027308.1:20505449-20505473,NC_027308.1,20505449,20505473,2.9433348435427,4.11333031291461,6.93807710022229,0.483962209863505,13,1,1,1,9,4.32756792758469e-06,0.00170751955265666,0.0361008614112083,0.483962209863505,4.32756792758469e-06,0.00170751955265666,0.0361008614112083,0.0537735788737228,8.04775880316089e-05,0.0317538759446613,0.671349427866507,NA,0.993038035617409,0.862515403419636,0.433742233505001,NA,none
